OBJECTID,Aadress,Toidukoht_arv,Teenustase,Teenus_arv,Tookoht_protsent,Kool_arv,Lasteaed_arv,Toidupood_arv,Parkimisnorm,Parkimis_koefitsent,GlobalID
958,Tervishoiu tn 11 // 11a,5,Baastase,25,58.28265536,2,1,5,71,0.70858672,{8127A0FF-1E9F-4DD9-9DBE-D65C90335FC5}
959,V. Ormissoni tn 8,0,-,1,1.30585777,0,0,2,100,1,{3ED3FB06-8884-4853-B48C-1AC1C7CC6640}
960,V. Ormissoni tn 4,0,-,1,1.30585777,0,0,2,100,1,{C44A8741-F5AA-488E-AECE-C8AEF93D3B58}
961,P. Areni tn 14,0,-,1,1.30585777,0,0,2,100,1,{F2744548-2196-4718-AE84-2414A66C6E2C}
962,V. Melliku tn 2,0,-,1,1.30585777,0,0,2,100,1,{F022D29C-6C97-4A93-BC0B-086C8C72520F}
963,V. Melliku tn 12,0,-,1,1.30585777,0,0,2,100,1,{8ECAD5D7-450C-4277-8E0E-B9B726AADC58}
964,Supelranna tn 12,0,-,1,0.11265612,0,0,0,100,1,{A1530994-B1BD-4D59-90A6-FEB5DB22E685}
965,Supelranna tn 11,0,-,1,0.11265612,0,0,0,100,1,{8F39A7E7-1D29-4601-BC9E-8CFBFF04BEB2}
966,Männimetsa tee 44,0,-,0,1.30585777,0,0,2,100,1,{C906C73B-E486-422B-9AC0-BC423EB093F1}
967,Nurme tn 2a,2,-,1,47.85603946,0,1,4,100,1,{46B94138-122E-4EC7-AF28-7BA13CBE3420}
968,Pallase pst 75,0,-,2,0.29213362,0,0,2,100,1,{3230F764-DA63-4ED0-B11F-EA9431426F57}
969,Kastani tn 30a,33,Hea tase,30,69.06231487,2,5,6,31,0.30937685,{855F545D-D252-4DC8-81E5-F48F56E7239A}
970,Herne tn 21,29,Baastase,38,43.74308742,1,1,3,78,0.78128456,{879FDA33-7A66-402A-B050-56E4D93F0FB1}
971,Nisu tn 24,2,Baastase,6,51.79835483,1,3,3,74,0.74100823,{A17FEA43-50E5-4EC2-AD23-2CFD882FC1F9}
972,Meloni tn 16,7,Baastase,9,38.05812553,1,2,1,81,0.80970937,{1D2E2D26-F1CA-4C1A-9711-07D075EA804B}
973,Pihlaka tn 13,7,Baastase,12,60.81457188,1,2,3,70,0.69592714,{03FF0FA5-B541-401B-9CA5-03ED8A6D1497}
974,Alasi tn 21,1,Baastase,9,51.79687114,1,1,2,74,0.74101564,{2E45ADAD-0D26-41FC-93D3-8E3762942361}
975,Nurme tn 8,1,-,0,47.85203399,0,1,4,100,1,{146E1BD7-5743-4EBB-A284-D4B4F75A15AC}
976,Puhkekodu tn 4,3,-,7,34.17026294,0,0,2,100,1,{A341D1AE-C077-4858-9C4D-83656AEE4793}
977,Kuru tn 4,6,Baastase,11,58.59196473,1,1,5,71,0.70704018,{F80B4706-70CD-43AF-B664-27557856693F}
978,Ringtee tn 12a,5,-,1,12.87117292,0,0,1,100,1,{1C0CBDB2-8331-48E1-A4BF-73B5B791435C}
979,Taara pst 1a,15,Baastase,38,53.78295813,3,5,3,73,0.73108521,{1DC5C31B-F7B0-4AAF-B0A9-B819EAC3A7CE}
980,Kalevi tn 122,4,Baastase,5,31.07856439,2,1,4,84,0.84460718,{50249EDD-803C-4009-A09D-2B82AA010237}
981,Kooli tn 30,15,Baastase,35,54.89036082,3,5,1,73,0.7255482,{49F247DA-3EDB-4699-A11C-1622F5786144}
982,Pärna tn 18,7,Baastase,14,56.13992993,2,1,11,72,0.71930035,{7C92827B-ED3E-4EC7-8EC3-E1EED5DBAEF9}
983,Ilmatari tn 38,3,Baastase,5,51.53815502,1,1,3,74,0.74230922,{5EE9E105-08C1-45F2-9410-B2795A799C5A}
984,Bajadeeri tn 7,0,-,2,0.29213362,0,0,2,100,1,{F2D286EE-4964-493C-AFED-D5FEB597A026}
985,Maisi tn 6,3,Baastase,15,41.93583289,1,3,3,79,0.79032084,{48DA4BA6-0394-45DD-BFA4-DD564F946DB7}
986,Kivi tn 10,75,Hea tase,66,60.63618404,2,2,11,39,0.39363816,{CDCA39CC-4681-4190-BBA9-48D74939BCB7}
987,Viljandi mnt 47,4,-,12,17.45747273,1,0,2,100,1,{2323BDE2-0A98-41B1-9124-70B9B232A101}
988,Karikakra tn 7,2,-,10,17.45747273,1,0,2,100,1,{B03F5C9B-391F-420C-B8F9-C0070F490FAC}
989,Kopli tn 42,0,-,1,18.24479303,1,0,0,100,1,{04304ED2-C1C3-48E2-9B3E-559AAC81231D}
990,Heki tn 3,1,Baastase,4,27.14004628,1,1,2,86,0.86429977,{882FEB3B-B4EC-4170-A93C-E1A23A167EA0}
991,J. Hurda tn 38,9,Baastase,27,60.39146225,4,1,5,70,0.69804269,{D7EB1222-0F79-4C61-91AA-212F6DD79AB8}
992,Päeva tn 23 // 25,26,Baastase,16,50.74737117,2,5,9,75,0.74626314,{F6FC9C3A-9119-4D5B-867E-E72ADBE7ACAE}
993,Betooni tn 4,3,Baastase,11,26.01921354,1,3,3,87,0.86990393,{2042F989-97FD-470B-A9A5-F97858B4322D}
994,Päeva tn 19,26,Baastase,16,50.74737117,2,5,9,75,0.74626314,{F1EE9E97-2E93-47B7-BA72-7F75C83BD18A}
995,Filosoofi tn 2b,41,Hea tase,37,76.29627826,2,7,8,24,0.23703722,{D1B03ED7-C37F-4E33-933E-D88826C6995B}
996,J. Koorti tn 43,0,-,3,0.29213362,0,0,2,100,1,{7806FA35-2750-4DF5-AACB-15EB4FAB083C}
997,Põhjatamme pst 8,0,-,1,3.5291946,0,0,2,100,1,{B638382D-901F-4FF2-B982-7144670745E3}
998,Orava tn 32,3,Baastase,9,37.52199007,1,1,4,81,0.81239005,{611A39A0-D75D-4D45-88C5-79F0B0DE2D36}
999,Sangla tn 46,3,-,9,17.45747273,1,0,3,100,1,{4D1B508E-FA14-4E18-A59D-36569A84C830}
1000,Sangla tn 48,3,-,7,17.45747273,1,0,3,100,1,{911072D8-1947-40D3-9462-057E524F3F67}
1001,Nooruse tn 8,6,Baastase,22,46.43045349,1,1,4,77,0.76784773,{E21EAB26-362B-42C0-B617-071398031F3F}
1002,Õuna tn 24,1,Baastase,1,15.72256085,1,2,1,92,0.9213872,{190D6D8E-9582-4395-94DE-F711009CA231}
1003,Hiie tn 30,3,-,5,51.46285473,0,1,2,100,1,{C019B54B-4D57-4341-AD13-22BFD4308510}
1004,F. R. Kreutzwaldi tn 4,10,Baastase,13,49.08352839,1,2,2,75,0.75458236,{42F88697-B78D-4FA4-A74D-0531EAE5D06E}
1005,Rahu tn 1b,9,Baastase,4,61.38683051,2,5,4,69,0.69306585,{110E44A5-E703-48E3-8F80-69CD0B460A83}
1006,Kannikese tn 9,2,-,3,16.88123199,1,0,3,100,1,{668C78A7-3485-4517-8365-D85E4D42ADD6}
1007,Vikerkaare tn 36,5,-,18,50.62313353,1,0,3,100,1,{55859388-20FF-49AC-B8AB-1F5636083ADB}
1008,Lepa tn 5,9,Baastase,27,30.65753581,5,4,6,85,0.84671232,{3F5A9175-C0EC-4D3D-AC4C-E719FF3E110F}
1009,Suur kaar 9,2,-,2,44.41034775,1,0,4,100,1,{0F7E5BF5-4761-418E-823D-5A6680B3A5EE}
1010,Räni tn 27,1,Baastase,3,37.99958653,1,2,1,81,0.81000207,{E46E340C-2D30-44F8-B1CB-1CED18AB9697}
1011,Sarapuu tn 2,14,Hea tase,26,48.10304273,5,3,7,52,0.51896957,{070BC4E8-2369-49C0-BBEE-5B850D720B40}
1012,Nurme tn 1,2,-,1,47.85603946,0,1,4,100,1,{E7EB5B11-BBA6-4118-B27A-AA535DA8A6E1}
1013,Vahi põik 2,0,-,1,12.66008267,0,0,4,100,1,{1F4C9466-92AA-412C-9585-500B44E8F014}
1014,Vaba tn 46,9,Baastase,11,51.48569379,2,1,3,74,0.74257153,{CC444B2A-DDA0-4F18-8AF7-62DF62E11271}
1015,Uus tn 13a,9,Baastase,16,57.77135634,2,1,12,71,0.71114322,{F936288B-D902-4F53-A70A-C948D4810C07}
1016,Hipodroomi tn 4,0,-,1,1.30585777,0,0,0,100,1,{AD85FD99-E16B-439E-BB75-E96D59F621F2}
1017,Ülikooli tn 10,153,Hea tase,123,72.0014466,4,5,11,28,0.27998553,{B37E9B99-53ED-4B76-BF78-0BE195C461FA}
1018,Hipodroomi tn 12a,0,-,1,3.5291946,0,0,2,100,1,{1F81754C-93A0-4759-AC7E-A5E3606CEB2D}
1019,Põhjatamme pst 23,0,-,1,0.29213362,0,0,2,100,1,{8B927B95-0C7B-4E86-983B-0F8987330D34}
1020,Põhjatamme pst 56,0,-,1,1.30585777,0,0,2,100,1,{72217FE8-0821-474A-A805-28519472576F}
1021,J. V. Jannseni tn 10,5,Baastase,7,43.05521405,2,1,3,78,0.78472393,{B6370A01-44BE-4A05-AD58-9A5FC308A6FE}
1022,Nisu tn 41,2,-,3,17.50739078,1,0,3,100,1,{E9598402-0416-4130-A038-8E7485751582}
1023,Vaikne tn 4,1,-,0,44.51842049,0,2,3,100,1,{E0C8F665-60A2-452D-8E84-65421FB8F36F}
1024,Võruvälja tn 18/8,8,Baastase,10,63.05641443,1,3,3,68,0.68471793,{673574AD-EB07-48E2-9C67-9A622F007BE8}
1025,Lutsu tn 7,114,Hea tase,102,57.73647947,1,3,10,42,0.42263521,{F8B61DF6-63C4-4DE9-A0FA-111F419D5BB9}
1026,Pallase pst 71,0,-,1,0.29213362,0,0,2,100,1,{ED943F26-D1F2-4AA6-9216-6B95EE992BB9}
1027,Käo põik 5,3,Baastase,2,24.2702762,1,2,1,88,0.87864862,{EE8E2096-5E67-4AFA-B78F-653E63499549}
1028,Käo põik 7,3,Baastase,2,35.28733635,2,2,1,82,0.82356332,{3B7E2FB3-0EF5-4886-B472-59C9C57A7780}
1029,Sõbra tn 8,12,Baastase,16,56.7386517,2,1,5,72,0.71630674,{5DF1A8F8-FF9B-4921-B50D-5D520FA6F234}
1030,Sõbra tn 10,12,Baastase,16,56.7386517,1,1,4,72,0.71630674,{B9D36B6B-FA6A-453F-B83D-8CE2BF786C22}
1031,Eha tn 16,19,Hea tase,24,62.87794972,2,3,6,37,0.3712205,{5BE2AE68-CDCC-4F98-9731-E580620A6619}
1032,A. Starkopfi tn 46,0,-,2,0.29213362,0,0,2,100,1,{1B534DB3-64EC-44B8-9236-E8E54CAD8D7F}
1033,Anne tn 19,14,Baastase,20,52.03194265,4,2,7,74,0.73984029,{6130AF71-F04D-4A93-AB88-4F15A63CB906}
1034,Anne tn 25,13,Baastase,21,49.85111807,4,2,5,75,0.75074441,{D17A1B62-AFCF-4942-A7CE-CB05816A320E}
1035,Aruküla tee 12,1,-,2,14.81384868,0,0,1,100,1,{10D4616A-AF2F-411B-AD61-CDF14D6AC52E}
1036,K. A. Hermanni tn 11a,11,Baastase,15,45.84043245,2,2,2,77,0.77079784,{EBB5E3EE-77DE-4B94-A0D1-EBDBFF288552}
1037,Kastani tn 37,33,Hea tase,33,58.31985943,3,5,5,42,0.41680141,{20F07E62-F668-4196-B624-2054BB580B8D}
1038,Kastani tn 78 // 78a,26,Baastase,20,64.85418405,1,1,3,68,0.67572908,{96416EF8-3991-48A6-827E-791311C9E25A}
1039,J. Koorti tn 45,0,-,3,0.29213362,0,0,2,100,1,{0EB009B6-A2D3-4C60-9E98-A3662774E2D2}
1040,N. Lunini tn 2,6,Baastase,20,60.94147627,1,1,3,70,0.69529262,{25F2AD46-99C5-4C84-89C5-0F23D9B10A80}
1041,Soinaste tn 8c,3,Baastase,10,45.00096031,1,2,1,77,0.7749952,{B81A2AD9-C5A6-46B9-A57A-45E33F1CC42B}
1042,Kotka tn 19,1,Baastase,3,23.9203245,1,1,1,88,0.88039838,{E00337B0-A685-402C-A8A2-44BA4D54950B}
1043,Lembitu tn 5,7,Baastase,20,54.36717381,2,1,4,73,0.72816413,{3C464CC5-6616-4664-BD71-41274B494E68}
1044,Võru tn 110,35,Hea tase,26,61.63889485,3,1,5,38,0.38361105,{B9D674F6-BE05-49C2-832B-4FEB77ED895C}
1045,Taara pst 19,5,Baastase,9,45.72251094,2,2,3,77,0.77138745,{A5B3CD96-5837-4923-87C3-35A17F2C8F71}
1046,Sepavälja tn 38,1,Baastase,11,53.58483092,1,1,2,73,0.73207585,{8F12D725-AD08-4EFF-B975-C6FA55463F12}
1047,Tammekuru tn 7a,3,-,3,41.52986593,1,0,4,100,1,{13F97E44-63D9-4BDF-88CB-CAAA947CA2FA}
1048,Västriku tn 17,1,Baastase,2,19.92755112,1,1,2,90,0.90036224,{0CED54A6-77A8-4943-B752-0CFB77414E98}
1049,Kalevi tn 37,70,Hea tase,59,62.50185789,1,5,10,37,0.37498142,{C00FE9AE-27DD-4FC2-BE13-D66E3E9CE9B6}
1050,Metshaldja tn 39,0,-,0,0.29213362,0,0,2,100,1,{8B5FD4DF-A213-46CE-BE0E-7DCC9A71692A}
1051,Metshaldja tn 37,0,-,0,0.29213362,0,0,2,100,1,{F23D8EF7-2244-4A6F-80EC-56407F1FB2C5}
1052,Põhjatamme pst 3,0,-,1,3.5291946,0,0,2,100,1,{8748DCB1-5C7A-42D4-B973-FA769C35278E}
1053,Sõnajala tn 25,0,-,0,0.29213362,0,0,0,100,1,{2B3FAAB8-6DC0-42E0-A47C-4244FDC62C45}
1054,Sõnajala tn 23,0,-,0,1.30585777,0,0,0,100,1,{7C60B517-6CF2-42FC-8DA6-B84DD7F1720F}
1055,Elulõnga tn 8,0,-,1,0.29213362,0,0,2,100,1,{B06BE66C-A573-4DD5-82A2-EF21999B159E}
1056,Männimetsa tee 32,0,-,0,1.30585777,0,0,0,100,1,{851EF672-7E10-40AE-AB70-0A87E08CCCF8}
1057,Aardla tn 72,2,Baastase,3,45.49057318,1,1,1,77,0.77254713,{BB7EA2F5-C1E8-4536-BC7E-A9E8C562A87C}
1058,J. Hurda tn 28,7,Baastase,22,54.63594301,2,2,3,73,0.72682028,{7E78D281-E96A-4C27-B944-873C9106F90F}
1059,Hiie tn 44,3,-,5,51.53815502,0,1,3,100,1,{473E9266-E306-4B8E-A231-6E1506AB97CF}
1060,Lõuendi tn 12,0,-,1,0.1794775,0,0,2,100,1,{4C0FA1BE-53BC-4269-8C9A-13FF13CA4ED4}
1061,Männimetsa tee 30,0,-,0,1.30585777,0,0,0,100,1,{A8E3EF32-CA6F-426E-BC11-8CBAF27FE72C}
1062,Elulõnga tn 6,0,-,1,0.29213362,0,0,2,100,1,{786A1D57-B96D-472E-913E-315F8886BE3C}
1063,Jaama tn 44,11,Baastase,15,54.61804537,2,3,7,73,0.72690977,{29B56BD4-E418-4840-A6FE-C18229D2FBB9}
1064,Jaama tn 42,12,Baastase,13,53.71150667,2,2,8,73,0.73144247,{D20DA8E2-D862-4BCE-83E1-576524806E0D}
1065,Raatuse tn 83,13,Baastase,19,58.83536045,2,3,12,71,0.7058232,{0607CFF7-9BFC-492A-AFB5-0A24F0E14655}
1066,Pargi tn 3,33,Hea tase,25,60.97901501,2,6,10,39,0.39020985,{2DDF7E4F-AAC4-4657-8648-1C7AE93CBB89}
1067,Männimetsa tee 36,0,-,0,0.29213362,0,0,2,100,1,{AA6E9E01-386A-4824-98CF-475EEBCCAB3F}
1068,Mureli tn 22,0,-,3,34.92003962,1,2,2,100,1,{6482B730-C41B-4931-A6F5-BBF9955D552A}
1069,Emajõe tn 12,8,Baastase,25,44.74791917,1,1,2,78,0.7762604,{311FDFBB-1997-40B2-B53A-CAB1D4A62B99}
1070,Saare tn 3,9,Baastase,16,54.24921728,4,3,5,73,0.72875391,{ED1BB475-7F18-4C2F-B4AE-1EAE3900C255}
1071,Tulbi tn 3,6,Baastase,27,27.05825572,1,3,4,86,0.86470872,{7A33C0BF-16CB-409C-8F9D-F08D14F5926E}
1072,Kuu tn 23,14,Baastase,10,58.96507362,2,2,5,71,0.70517463,{DF96BC49-D16C-4634-91EF-078AEAE4710B}
1073,Tähe tn 27,15,Baastase,10,53.65689434,2,3,8,73,0.73171553,{E5F32F70-FC94-41D1-81F7-9B79633AF3AC}
1074,Staadioni tn 30b,6,-,8,51.2758294,0,1,3,100,1,{1B44BEFD-8306-49D5-AD2A-BBE3AC71BECF}
1075,Adra tn 6,1,-,2,11.00127859,0,1,3,100,1,{E7F92685-01E0-47B6-BF2D-2969681281F6}
1076,Kastani tn 16,34,Hea tase,35,56.88166357,3,5,5,43,0.43118336,{C2C8A0E9-E988-4D81-AFA7-09CB77618CE5}
1077,Päeva tn 11 // 13,37,Hea tase,33,56.24813207,2,6,9,44,0.43751868,{CA9B2E16-25C6-4D22-9868-36855D84F4FA}
1078,A. Johani tn 5,0,-,2,1.84213041,0,0,0,100,1,{72B39C15-5233-4060-9CF7-15D20463DCDB}
1079,Luigelahe tn 5,0,-,1,3.5291946,0,0,0,100,1,{AEE2654C-3248-42BA-A5CC-2BA1C73A0766}
1080,A. Kongo tn 6,0,-,2,0.29213362,0,0,2,100,1,{8919DEF4-0934-405E-8DD8-AE12F4AF0F13}
1081,Nooruse tn 54,3,-,11,35.27766563,0,0,2,100,1,{7D792110-4FB6-4B2D-9A5E-4ABE7212C9A2}
1082,Soinaste tn 24,2,Baastase,3,37.53394615,1,2,1,81,0.81233027,{AE6EE940-31EB-4911-B7D0-F86D9AEC4BB4}
1083,Tammekuru tn 1,1,Baastase,2,35.27888955,1,1,3,82,0.82360555,{41D53874-21E6-48CE-AF53-2A09A477E91B}
1084,Ehitaja tn 20,5,Baastase,20,43.46130458,1,1,3,78,0.78269348,{54F2DD44-D86F-4620-A815-E8F741653594}
1085,Nooruse tn 4,6,-,23,46.43045349,1,0,4,100,1,{FF905E99-6AF1-4F11-A3D9-46D38C2D61A2}
1086,Ehitaja tn 36,3,Baastase,15,43.34838577,1,1,2,78,0.78325807,{F38F6D2C-02A1-4F0D-A450-848A9BA195D2}
1087,Marja tn 13,15,Baastase,23,46.27276332,1,3,1,77,0.76863618,{E1B10871-A7AC-4365-9408-B34979BCFF3E}
1088,Võru tn 4 // 6,103,Hea tase,71,88.02377063,3,8,12,12,0.11976229,{80E2C2DC-7B33-40BB-BC27-E082EBE2F7A9}
1089,Timuti tn 16,0,-,1,21.50920833,1,0,0,100,1,{E86CB3FF-FEB0-4271-9EAA-3688988C9492}
1090,Rebase tn 10a,10,Baastase,8,62.42716081,1,1,4,69,0.6878642,{ED16CDF7-F745-46BF-A810-F636E9F10866}
1091,Ristiku tn 17,1,-,1,18.87811438,1,0,0,100,1,{C02F92B9-8440-4A9E-91C3-3A27729FD9EA}
1092,Vikerkaare tn 59,7,Baastase,23,51.96240588,2,2,3,74,0.74018797,{C5BF4D38-E7FF-4DF6-B134-1422A510D7BE}
1093,J. Hurda tn 19,6,Baastase,21,54.411664,2,2,3,73,0.72794168,{1467729B-4C8F-4B56-BD23-E5F829D9F05D}
1094,Puiestee tn 102,8,Baastase,14,54.1823239,1,2,4,73,0.72908838,{858104ED-F022-40DA-817F-7A24688854B2}
1095,Vaikne tn 11,1,-,3,11.40936163,0,2,3,100,1,{B50F0E58-06A5-4A74-969A-567D9D58AE35}
1096,Vasara tn 36,9,Baastase,10,57.35098252,2,3,3,71,0.71324509,{091DB1BB-367A-4FF3-BC12-F46BD65E762F}
1097,Roosi tn 3,103,Hea tase,87,60.63618404,1,2,11,39,0.39363816,{9F7DA3EA-9E88-4138-899C-B56E1B6A5C9C}
1098,Vaikne tn 26,1,-,3,11.40936163,0,2,2,100,1,{84EB7B80-AE4A-45C3-911B-D1B06269F969}
1099,Veeriku tn 15,5,Baastase,24,47.98740366,1,4,3,76,0.76006298,{BB03EE44-6616-4100-A7DA-BAE97F6247D4}
1100,Tähtvere tn 13,43,Baastase,31,46.27276332,1,2,3,77,0.76863618,{2ED4DD49-879C-4BEC-B04E-9EF7D7F5CBE1}
1101,Gaasi,5,Baastase,8,21.23549383,2,2,4,89,0.89382253,{5230E8AD-8DCF-4890-88C2-C518AE86FB2D}
1102,L. Tolstoi tn 6 // 6a,13,Baastase,8,59.62487174,2,2,5,70,0.70187564,{8584DECF-13C2-4BBB-B4C4-057332546064}
1103,Kungla tn 29,5,-,2,57.8270165,1,0,4,100,1,{90020142-DBE3-49D2-8D6F-194DE364ED56}
1104,Tammeoksa tn 16a,0,-,2,17.29303544,0,1,1,100,1,{E92884EE-A97F-46BF-8D52-FCF4CB44D269}
1105,Lepiku tn 16 // Marja tn 9,12,Baastase,14,46.6991682,1,3,1,77,0.76650416,{65E4711F-B702-492D-A0BB-149A13EC1F5C}
1106,Ehitaja tn 41,4,Baastase,12,35.89098396,1,1,2,82,0.82054508,{F7417917-0BD4-4DDF-98CC-2331321A21C7}
1107,Nooruse tn 6,6,-,22,46.43045349,1,0,4,100,1,{319AE8C7-19C8-461A-9071-35EF96157A44}
1108,Ehitaja tn 18,5,Baastase,20,45.01571351,1,1,3,77,0.77492143,{1ECDE166-304E-4A27-93BB-5CBE872688E9}
1109,Ehitaja tn 15,5,Baastase,19,46.43045349,1,1,3,77,0.76784773,{12F8B4E1-18EE-44CB-8511-279BC4743B6F}
1110,Koidutähe tn 57,0,-,2,1.30585777,0,0,2,100,1,{789EBD9B-F0FC-48E6-BC85-AC2576FCCD51}
1111,Männimetsa tee 1,0,-,0,1.30585777,0,0,0,100,1,{B0B3C57F-4DA6-446D-A5EA-44BCE1AD04F9}
1112,Männimetsa tee 57,0,-,2,1.30585777,0,0,2,100,1,{2B613D43-597C-45B0-A8A5-FF53BE830472}
1113,Riia tn 3,147,Hea tase,104,85.38892806,3,7,12,15,0.14611072,{46888BD0-15A2-4EEE-B079-DDD67024F558}
1114,Kuu tn 29,13,Baastase,12,57.90718814,2,2,5,71,0.71046406,{90F6C35E-5AAD-4DF4-87FC-3734478FE277}
1115,Aardla tn 31a,7,Baastase,3,38.02395695,1,1,3,81,0.80988022,{715FFD26-E3FA-458E-9C8F-6DA74A2FFCF4}
1116,Variku tn 13,4,Baastase,2,38.58958908,1,1,3,81,0.80705205,{40E3A76F-09EA-4891-A2E9-9EEEFFD777A1}
1117,Adra tn 14,1,-,2,15.3474789,0,1,2,100,1,{852C2AF2-DDA6-4948-BAFD-7063A9107E48}
1118,Hiie tn 13,3,-,5,51.53815502,0,1,2,100,1,{121A5657-F884-4CCE-AAB7-B6B893B00463}
1119,Leevikese tn 20,1,-,3,39.34767928,0,2,1,100,1,{A35F6648-2163-4233-9269-F20EBF964F7F}
1120,Tihase tn 32,1,-,2,45.60193339,0,1,1,100,1,{75F4971E-E3FA-4700-B5C4-4156798D1623}
1121,Linda tn 30,11,-,14,57.85260499,2,0,5,100,1,{150D0B5B-03C6-4B9B-AFAE-8AE9BCA04DA8}
1122,Kesk tn 62,9,Baastase,17,57.81001587,1,1,5,71,0.71094992,{8B7A2057-9FA2-4FF8-A698-AB240E335795}
1123,Raua tn 13,6,-,12,49.39507545,2,0,4,100,1,{EF6A9A06-D3D0-4A3D-A500-1D66B5314873}
1124,Elva tn 34,3,Baastase,13,45.00096031,1,2,1,77,0.7749952,{0BED33E2-2A88-414C-96AA-E83C76A42422}
1125,Sangla tn 32,4,Baastase,13,41.93583289,1,2,4,79,0.79032084,{255074FA-9832-4FF1-A0C8-7B1F7C8B2EF3}
1126,Kastani tn 30,36,Hea tase,33,69.73118926,2,6,9,30,0.30268811,{B5358EC9-08BA-4767-BE58-151586ABD864}
1127,Võruvälja tn 16/8,7,Baastase,10,58.96129679,1,3,3,71,0.70519352,{BBB3B5D1-A8B6-484F-B1F8-AD3D6548B857}
1128,Sepa tn 8,5,Baastase,11,56.49376159,1,3,3,72,0.71753119,{8F2E75F5-8B27-4E9D-B5E1-6E1FC8EFE123}
1129,Männimetsa tee 6,0,-,0,3.5291946,0,0,0,100,1,{10440C5A-B4BE-4FF4-A6ED-9CD3A90757A8}
1130,Ranna pst 2,0,-,1,1.12638027,0,0,2,100,1,{EF1DD96D-64C9-400A-B9ED-7924D76A323F}
1131,Väike kaar 23,22,-,16,55.3710813,2,0,3,100,1,{49C1DD22-CBF2-4781-857A-31CDEDEB768D}
1132,Rüütli tn 9,145,Hea tase,129,65.92349052,1,1,11,34,0.34076509,{59F49C91-5F53-413E-807D-786D67443ED9}
1133,Uus tn 11a,10,Baastase,17,57.77135634,2,3,12,71,0.71114322,{07EE731A-BEAB-438E-A8FB-1E5280FE2B36}
1134,Raua tn 8,11,Baastase,13,59.63510091,2,1,4,70,0.7018245,{03AC8D81-EEBD-4ADD-B301-208ABAAA2C10}
1135,Näituse tn 36,7,Baastase,24,61.27337757,2,3,3,69,0.69363311,{22A254DD-9D36-4644-BDD1-2069FD7B5CD2}
1136,Kooli tn 1a,16,Baastase,32,54.89036082,3,4,2,73,0.7255482,{9052E622-FE61-467A-8C49-92E5B75809DB}
1137,Aardla tn 53,2,Baastase,2,34.45706502,1,1,1,83,0.82771467,{AF656848-06FB-453B-B56E-9AD98EEE8298}
1138,Kroonuaia tn 33,72,Hea tase,62,56.93765744,1,3,8,43,0.43062343,{09D2AB80-BD6C-4F97-A182-6F5424655AF6}
1139,Tammekuru tn 4a,1,Baastase,2,35.05461054,1,1,3,82,0.82472695,{6DCB504F-CD13-4B89-A2FB-DC544EE06A34}
1140,Leevikese tn 1c,2,-,2,35.69436087,1,0,1,100,1,{C6BB7C3F-A471-4068-8C58-441356D42047}
1141,Maisi tn 24,3,Baastase,9,51.79835483,1,3,3,74,0.74100823,{E79C26DD-27B5-490B-B572-2A4C6EBB3569}
1142,Lõkketule tn 11,0,-,1,0.29213362,0,0,2,100,1,{80328B09-A5C2-44FB-A065-4B4B4C8C984F}
1143,Räägu tn 7,1,-,3,19.77933223,0,1,1,100,1,{E4047FAD-4A0E-4586-B3BA-89217EE181E3}
1144,Elulõnga tn 16,0,-,1,1.30585777,0,0,2,100,1,{205AD4E6-8D6A-43CB-A549-A037D95350EB}
1145,Ilmatsalu tn 24b,5,Baastase,20,47.29620489,1,3,3,76,0.76351898,{EDB6AEC5-CADF-4F9B-BD87-E959B8B3B338}
1146,Kuuse tn 8,9,Baastase,28,33.09590804,5,3,7,83,0.83452046,{992F4158-C547-462B-ABC6-EFE6F49AE34D}
1147,Lemmatsi tn 16,2,Baastase,3,26.98649974,1,1,1,87,0.8650675,{EEA15728-9E8C-4C40-8672-CE3C3C0638A5}
1148,J. Hurda tn 31,6,Baastase,21,55.35989868,2,1,4,72,0.72320051,{4777F11D-3E57-43C3-8DD8-9F6BF875CD2E}
1149,Varju tn 15,5,Baastase,27,36.87433679,1,3,4,82,0.81562832,{D4319420-0F61-4D09-B7ED-842874E3FB3E}
1150,Hipodroomi tn 14,0,-,1,3.5291946,0,0,0,100,1,{DA389FD1-ACE9-4FCB-8BF7-17973F00C88E}
1151,A. Johani tn 12,0,-,2,1.30585777,0,0,2,100,1,{C019CEEB-E665-471F-B3ED-8FF030B7A37D}
1152,Aiaääre tn 11,0,-,1,0.11265612,0,0,0,100,1,{C49C75DB-310E-4923-9689-96589956360D}
1153,Veeriku tn 13,5,Baastase,24,47.98740366,1,4,3,76,0.76006298,{C13FEE0E-C73B-4F55-AFD1-8C19CED1853C}
1154,Tamme pst 106d,1,-,2,39.12340027,0,1,1,100,1,{5492832C-F7CD-4FC1-9B27-6F532C794160}
1155,Jakobi tn 44,80,Hea tase,51,49.36060332,2,3,6,51,0.50639397,{56730FCF-BE55-4628-A1EF-79DC8D7FCE8A}
1156,Kruusavälja tn 1b,0,-,1,3.98218813,0,0,3,100,1,{8C8541D2-15A6-49B7-8F41-50E4A94029F2}
1157,Kruusamäe tn 13,0,-,6,19.74624552,0,0,3,100,1,{EA7482CC-52FA-4044-9B01-C092A8FA5EF8}
1158,Uus tn 31a,7,Baastase,16,57.57622958,2,1,11,71,0.71211885,{5B782270-7153-4EC2-A674-6BD500F69C5B}
