ads_oid,ehr_gid,ehr_kood,ehr_url,etak_id,taisaadres,lahiaadres,kaos_kood,kaos_nimet,unik,MYRAKLASS
EE00773650,"104041641",104041641,https://livekluster.ehr.ee/ui/ehr/v1/building/104041641,731836,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 27",Kesa tn 27,"11101",Üksikelamu,Jah,"40"
EE00773594,"104041582",104041582,https://livekluster.ehr.ee/ui/ehr/v1/building/104041582,731096,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 37",Kesa tn 37,"11101",Üksikelamu,Jah,"40"
EE00772999,"104040916",104040916,https://livekluster.ehr.ee/ui/ehr/v1/building/104040916,719305,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 46",Timuti tn 46,"11101",Üksikelamu,Jah,"40"
EE00773631,"104041622",104041622,https://livekluster.ehr.ee/ui/ehr/v1/building/104041622,730216,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 2c",Timuti tn 2c,"11101",Üksikelamu,Jah,"40"
EE00751159,"104017252",104017252,https://livekluster.ehr.ee/ui/ehr/v1/building/104017252,728497,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 22",Kesa tn 22,"11101",Üksikelamu,Jah,"40"
EE00750542,"104016593",104016593,https://livekluster.ehr.ee/ui/ehr/v1/building/104016593,727898,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 21",Kesa tn 21,"11101",Üksikelamu,Jah,"40"
EE00751282,"104017378",104017378,https://livekluster.ehr.ee/ui/ehr/v1/building/104017378,730632,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 41",Kesa tn 41,"11101",Üksikelamu,Jah,"40"
EE00773658,"104041650",104041650,https://livekluster.ehr.ee/ui/ehr/v1/building/104041650,731843,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 14",Kesa tn 14,"11101",Üksikelamu,Jah,"40"
EE00773684,"104041676",104041676,https://livekluster.ehr.ee/ui/ehr/v1/building/104041676,728219,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 22",Timuti tn 22,"11101",Üksikelamu,Jah,"40"
EE00773760,"104041759",104041759,https://livekluster.ehr.ee/ui/ehr/v1/building/104041759,5693575,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 44",Kesa tn 44,"11101",Üksikelamu,Jah,"40"
EE00773670,"104041662",104041662,https://livekluster.ehr.ee/ui/ehr/v1/building/104041662,719028,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 7",Kesa tn 7,"11101",Üksikelamu,Jah,"40"
EE00750421,"104016470",104016470,https://livekluster.ehr.ee/ui/ehr/v1/building/104016470,727528,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 13",Kesa tn 13,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00779477,"104047718",104047718,https://livekluster.ehr.ee/ui/ehr/v1/building/104047718,731972,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 3",Timuti tn 3,"11101",Üksikelamu,Jah,"40"
EE00773683,"104041675",104041675,https://livekluster.ehr.ee/ui/ehr/v1/building/104041675,727409,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 20",Timuti tn 20,"11101",Üksikelamu,Jah,"40"
EE00751303,"104017399",104017399,https://livekluster.ehr.ee/ui/ehr/v1/building/104017399,731666,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 46",Kesa tn 46,"11101",Üksikelamu,Jah,"40"
EE00762103,"104028913",104028913,https://livekluster.ehr.ee/ui/ehr/v1/building/104028913,729465,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 16",Timuti tn 16,"11101",Üksikelamu,Jah,"40"
EE00773654,"104041646",104041646,https://livekluster.ehr.ee/ui/ehr/v1/building/104041646,731901,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 20",Kesa tn 20,"11101",Üksikelamu,Jah,"40"
EE00773758,"104041757",104041757,https://livekluster.ehr.ee/ui/ehr/v1/building/104041757,730544,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 50",Kesa tn 50,"11101",Üksikelamu,Jah,"40"
EE00773628,"104041619",104041619,https://livekluster.ehr.ee/ui/ehr/v1/building/104041619,729056,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 2b",Timuti tn 2b,"11101",Üksikelamu,Jah,"40"
EE00769444,"104036871",104036871,https://livekluster.ehr.ee/ui/ehr/v1/building/104036871,5694161,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 8a",Kesa tn 8a,"11101",Üksikelamu,Jah,"40"
EE00765710,"104032799",104032799,https://livekluster.ehr.ee/ui/ehr/v1/building/104032799,730328,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 15",Timuti tn 15,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00757235,"104023679",104023679,https://livekluster.ehr.ee/ui/ehr/v1/building/104023679,731900,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 24",Kesa tn 24,"11101",Üksikelamu,Jah,"40"
EE00750484,"104016534",104016534,https://livekluster.ehr.ee/ui/ehr/v1/building/104016534,713828,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 26",Timuti tn 26,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00771018,"104038706",104038706,https://livekluster.ehr.ee/ui/ehr/v1/building/104038706,731946,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 5",Timuti tn 5,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00773185,"104041113",104041113,https://livekluster.ehr.ee/ui/ehr/v1/building/104041113,731671,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 20a",Timuti tn 20a,"11101",Üksikelamu,Jah,"40"
EE00760215,"104026874",104026874,https://livekluster.ehr.ee/ui/ehr/v1/building/104026874,730540,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 11",Timuti tn 11,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00773673,"104041665",104041665,https://livekluster.ehr.ee/ui/ehr/v1/building/104041665,713890,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 3",Kesa tn 3,"11101",Üksikelamu,Jah,"40"
EE00750424,"104016473",104016473,https://livekluster.ehr.ee/ui/ehr/v1/building/104016473,729341,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 10",Timuti tn 10,"11101",Üksikelamu,Jah,"40"
EE00761996,"104028798",104028798,https://livekluster.ehr.ee/ui/ehr/v1/building/104028798,729057,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 2d",Timuti tn 2d,"11101",Üksikelamu,Jah,"40"
EE00750483,"104016533",104016533,https://livekluster.ehr.ee/ui/ehr/v1/building/104016533,727755,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 23",Kesa tn 23,"11101",Üksikelamu,Jah,"40"
EE00751268,"104017364",104017364,https://livekluster.ehr.ee/ui/ehr/v1/building/104017364,730835,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 39",Kesa tn 39,"11101",Üksikelamu,Jah,"40"
EE00751178,"104017273",104017273,https://livekluster.ehr.ee/ui/ehr/v1/building/104017273,730830,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 35",Kesa tn 35,"11101",Üksikelamu,Jah,"40"
EE03972501,"121367267",121367267,https://livekluster.ehr.ee/ui/ehr/v1/building/121367267,5693585,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 45",Kesa tn 45,"11101",Üksikelamu,Jah,"40"
EE00757062,"104023491",104023491,https://livekluster.ehr.ee/ui/ehr/v1/building/104023491,730763,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 19",Timuti tn 19,"11101",Üksikelamu,Jah,"40"
EE00759252,"104025855",104025855,https://livekluster.ehr.ee/ui/ehr/v1/building/104025855,5694028,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 36",Kesa tn 36,"11101",Üksikelamu,Jah,"40"
EE00773598,"104041586",104041586,https://livekluster.ehr.ee/ui/ehr/v1/building/104041586,722538,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 28",Kesa tn 28,"11101",Üksikelamu,Jah,"40"
EE00773685,"104041677",104041677,https://livekluster.ehr.ee/ui/ehr/v1/building/104041677,728221,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 28",Timuti tn 28,"11101",Üksikelamu,Jah,"40"
EE00763514,"104030425",104030425,https://livekluster.ehr.ee/ui/ehr/v1/building/104030425,719304,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 44",Timuti tn 44,"11101",Üksikelamu,Jah,"40"
EE00769431,"104036858",104036858,https://livekluster.ehr.ee/ui/ehr/v1/building/104036858,730870,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 14",Timuti tn 14,"11101",Üksikelamu,Jah,"40"
EE00769399,"104036820",104036820,https://livekluster.ehr.ee/ui/ehr/v1/building/104036820,712930,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 42",Timuti tn 42,"11101",Üksikelamu,Jah,"40"
EE01161903,"120267941",120267941,https://livekluster.ehr.ee/ui/ehr/v1/building/120267941,712831,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 23",Timuti tn 23,"11101",Üksikelamu,Jah,"40"
EE00773652,"104041643",104041643,https://livekluster.ehr.ee/ui/ehr/v1/building/104041643,728092,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 25",Kesa tn 25,"11101",Üksikelamu,Jah,"40"
EE00771626,"104039393",104039393,https://livekluster.ehr.ee/ui/ehr/v1/building/104039393,722531,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 30",Kesa tn 30,"11101",Üksikelamu,Jah,"40"
EE00759942,"104026583",104026583,https://livekluster.ehr.ee/ui/ehr/v1/building/104026583,731140,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 13",Timuti tn 13,"11102",Ridaelamu või kaksikelamu sektsioon (juhul kui on oma katus ja sissepääs maapinnalt),Jah,"40"
EE00773648,"104041639",104041639,https://livekluster.ehr.ee/ui/ehr/v1/building/104041639,731906,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 26",Kesa tn 26,"11101",Üksikelamu,Jah,"40"
EE00773657,"104041649",104041649,https://livekluster.ehr.ee/ui/ehr/v1/building/104041649,731887,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 18",Kesa tn 18,"11101",Üksikelamu,Jah,"40"
EE01143704,"120259391",120259391,https://livekluster.ehr.ee/ui/ehr/v1/building/120259391,737608,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 48",Timuti tn 48,"11101",Üksikelamu,Jah,"40"
EE00773625,"104041616",104041616,https://livekluster.ehr.ee/ui/ehr/v1/building/104041616,727291,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 2",Timuti tn 2,"11101",Üksikelamu,Jah,"40"
EE00773412,"104041377",104041377,https://livekluster.ehr.ee/ui/ehr/v1/building/104041377,710766,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 43",Kesa tn 43,"11101",Üksikelamu,Jah,"40"
EE00751047,"104017132",104017132,https://livekluster.ehr.ee/ui/ehr/v1/building/104017132,712355,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 2a",Timuti tn 2a,"11101",Üksikelamu,Jah,"40"
EE00751947,"104018092",104018092,https://livekluster.ehr.ee/ui/ehr/v1/building/104018092,732023,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 9",Timuti tn 9,"11221",Ridaelamu,Jah,"40"
EE00751033,"104017118",104017118,https://livekluster.ehr.ee/ui/ehr/v1/building/104017118,731003,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 52",Kesa tn 52,"11101",Üksikelamu,Jah,"40"
EE00773759,"104041758",104041758,https://livekluster.ehr.ee/ui/ehr/v1/building/104041758,730543,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 48",Kesa tn 48,"11101",Üksikelamu,Jah,"40"
EE00771902,"104039702",104039702,https://livekluster.ehr.ee/ui/ehr/v1/building/104039702,729053,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 25",Timuti tn 25,"11101",Üksikelamu,Jah,"40"
EE00761398,"104028156",104028156,https://livekluster.ehr.ee/ui/ehr/v1/building/104028156,730824,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 31",Kesa tn 31,"11101",Üksikelamu,Jah,"40"
EE00773595,"104041583",104041583,https://livekluster.ehr.ee/ui/ehr/v1/building/104041583,711114,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 34",Kesa tn 34,"11101",Üksikelamu,Jah,"40"
EE00773662,"104041654",104041654,https://livekluster.ehr.ee/ui/ehr/v1/building/104041654,5694038,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 17a",Kesa tn 17a,"11101",Üksikelamu,Jah,"40"
EE00762765,"104029611",104029611,https://livekluster.ehr.ee/ui/ehr/v1/building/104029611,713888,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 5",Kesa tn 5,"11101",Üksikelamu,Jah,"40"
EE00773665,"104041657",104041657,https://livekluster.ehr.ee/ui/ehr/v1/building/104041657,727510,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 11",Kesa tn 11,"11101",Üksikelamu,Jah,"40"
EE00751891,"104018030",104018030,https://livekluster.ehr.ee/ui/ehr/v1/building/104018030,711118,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 42",Kesa tn 42,"11101",Üksikelamu,Jah,"40"
EE00750932,"104017015",104017015,https://livekluster.ehr.ee/ui/ehr/v1/building/104017015,731884,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 16",Kesa tn 16,"11101",Üksikelamu,Jah,"40"
EE00770101,"104037634",104037634,https://livekluster.ehr.ee/ui/ehr/v1/building/104037634,730245,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 12",Kesa tn 12,"11101",Üksikelamu,Jah,"40"
EE00751683,"104017803",104017803,https://livekluster.ehr.ee/ui/ehr/v1/building/104017803,5693562,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 50",Timuti tn 50,"11101",Üksikelamu,Jah,"40"
EE00773596,"104041584",104041584,https://livekluster.ehr.ee/ui/ehr/v1/building/104041584,727749,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 33",Kesa tn 33,"11101",Üksikelamu,Jah,"40"
EE00773720,"104041717",104041717,https://livekluster.ehr.ee/ui/ehr/v1/building/104041717,731278,"Tartu maakond, Tartu linn, Tartu linn, Kopli tn 46a",Kopli tn 46a,"11101",Üksikelamu,Jah,"40"
EE00773738,"104041737",104041737,https://livekluster.ehr.ee/ui/ehr/v1/building/104041737,5693587,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 36",Timuti tn 36,"11101",Üksikelamu,Jah,"40"
EE03946911,"121360965",121360965,https://livekluster.ehr.ee/ui/ehr/v1/building/121360965,8666800,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 18",Timuti tn 18,"11101",Üksikelamu,Jah,"40"
EE00773686,"104041678",104041678,https://livekluster.ehr.ee/ui/ehr/v1/building/104041678,720376,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 32",Timuti tn 32,"11212",Kahe korteriga elamu,Jah,"40"
EE03469559,"120758386",120758386,https://livekluster.ehr.ee/ui/ehr/v1/building/120758386,6127353,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 17/6",Timuti tn 17/6,"11101",Üksikelamu,Jah,"40"
EE03469563,"120758395",120758395,https://livekluster.ehr.ee/ui/ehr/v1/building/120758395,6127350,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 17/9",Timuti tn 17/9,"11101",Üksikelamu,Jah,"40"
EE03469564,"120758397",120758397,https://livekluster.ehr.ee/ui/ehr/v1/building/120758397,6127349,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 17/10",Timuti tn 17/10,"11101",Üksikelamu,Jah,"40"
EE00773680,"104041672",104041672,https://livekluster.ehr.ee/ui/ehr/v1/building/104041672,727310,"Tartu maakond, Tartu linn, Tartu linn, Timuti tn 12",Timuti tn 12,"11101",Üksikelamu,Jah,"40"
EE00774726,"104042793",104042793,https://livekluster.ehr.ee/ui/ehr/v1/building/104042793,725936,"Tartu maakond, Tartu linn, Tartu linn, Kopli tn 36",Kopli tn 36,"11101",Üksikelamu,Jah,"40"
EE03987815,"121376893",121376893,https://livekluster.ehr.ee/ui/ehr/v1/building/121376893,5693584,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 47",Kesa tn 47,"11101",Üksikelamu,Jah,"40"
EE00757509,"104023979",104023979,https://livekluster.ehr.ee/ui/ehr/v1/building/104023979,727530,"Tartu maakond, Tartu linn, Tartu linn, Kesa tn 29",Kesa tn 29,"11101",Üksikelamu,Jah,"40"
EE00769351,"104036762",104036762,https://livekluster.ehr.ee/ui/ehr/v1/building/104036762,717254,"Tartu maakond, Tartu linn, Tartu linn, L. Tolstoi tn 24",L. Tolstoi tn 24,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00774475,"104042510",104042510,https://livekluster.ehr.ee/ui/ehr/v1/building/104042510,6126459,"Tartu maakond, Tartu linn, Tartu linn, A. Kitzbergi tn 8",A. Kitzbergi tn 8,"11101",Üksikelamu,Jah,"40"
EE00775886,"104044025",104044025,https://livekluster.ehr.ee/ui/ehr/v1/building/104044025,7034951,"Tartu maakond, Tartu linn, Tartu linn, Linda tn 5",Linda tn 5,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00775885,"104044024",104044024,https://livekluster.ehr.ee/ui/ehr/v1/building/104044024,718029,"Tartu maakond, Tartu linn, Tartu linn, Linda tn 1",Linda tn 1,"11101",Üksikelamu,Jah,"40"
EE00748973,"104014898",104014898,https://livekluster.ehr.ee/ui/ehr/v1/building/104014898,726331,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 8",Salme tn 8,"11101",Üksikelamu,Jah,"40"
EE00768965,"104036352",104036352,https://livekluster.ehr.ee/ui/ehr/v1/building/104036352,718013,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 69",Kalevi tn 69,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00773731,"104041729",104041729,https://livekluster.ehr.ee/ui/ehr/v1/building/104041729,718021,"Tartu maakond, Tartu linn, Tartu linn, L. Tolstoi tn 17",L. Tolstoi tn 17,"11101",Üksikelamu,Jah,"40"
EE00766500,"104033678",104033678,https://livekluster.ehr.ee/ui/ehr/v1/building/104033678,720922,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 20",Tähe tn 20,"11212; 12132; 12201; 12744","Kahe korteriga elamu; Kohvik, baar või söökla; Büroohoone; Elamu, kooli vms abihoone",Jah,"40"
EE00750829,"104016902",104016902,https://livekluster.ehr.ee/ui/ehr/v1/building/104016902,718073,"Tartu maakond, Tartu linn, Tartu linn, Linda tn 4",Linda tn 4,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00768973,"104036361",104036361,https://livekluster.ehr.ee/ui/ehr/v1/building/104036361,713731,"Tartu maakond, Tartu linn, Tartu linn, Linda tn 6",Linda tn 6,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00748972,"104014897",104014897,https://livekluster.ehr.ee/ui/ehr/v1/building/104014897,725855,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 6",Salme tn 6,"11101",Üksikelamu,Jah,"40"
EE01668712,"104042512",104042512,https://livekluster.ehr.ee/ui/ehr/v1/building/104042512,710913,"Tartu maakond, Tartu linn, Tartu linn, A. Kitzbergi tn 6",A. Kitzbergi tn 6,"11101",Üksikelamu,Jah,"40"
EE03625066,104014461-5,104014461,https://livekluster.ehr.ee/ui/ehr/v1/building/104014461,7658537,"Tartu maakond, Tartu linn, Tartu linn, Pargi tn 10/4",Pargi tn 10/4,"11222; 12129; 12201","Muu kolme või enama korteriga elamu; Muu lühiajalise majutuse hoone; Büroohoone",Jah,"40"
EE03733281,104014461-2,104014461,https://livekluster.ehr.ee/ui/ehr/v1/building/104014461,7658540,"Tartu maakond, Tartu linn, Tartu linn, Pargi tn 10/1",Pargi tn 10/1,"11222; 12129; 12201","Muu kolme või enama korteriga elamu; Muu lühiajalise majutuse hoone; Büroohoone",Jah,"40"
EE00748969,"104014894",104014894,https://livekluster.ehr.ee/ui/ehr/v1/building/104014894,711887,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 4",Salme tn 4,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00773094,"104041016",104041016,https://livekluster.ehr.ee/ui/ehr/v1/building/104041016,716857,"Tartu maakond, Tartu linn, Tartu linn, Salme tn 9",Salme tn 9,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00769299,"104036709",104036709,https://livekluster.ehr.ee/ui/ehr/v1/building/104036709,719439,"Tartu maakond, Tartu linn, Tartu linn, L. Tolstoi tn 22",L. Tolstoi tn 22,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00757716,"104024194",104024194,https://livekluster.ehr.ee/ui/ehr/v1/building/104024194,720921,"Tartu maakond, Tartu linn, Tartu linn, Tähe tn 22",Tähe tn 22,"11222; 12319; 12331","Muu kolme või enama korteriga elamu; Muu kaubandushoone; Ilu- ja isikuteenuste  hoone",Jah,"40"
EE00747982,"104013819",104013819,https://livekluster.ehr.ee/ui/ehr/v1/building/104013819,717982,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 83",Kalevi tn 83,"11212",Kahe korteriga elamu,Jah,"40"
EE03639961,"120834672",120834672,https://livekluster.ehr.ee/ui/ehr/v1/building/120834672,726308,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 77",Kalevi tn 77,"11222",Muu kolme või enama korteriga elamu,Jah,"40"
EE00773084,"104041006",104041006,https://livekluster.ehr.ee/ui/ehr/v1/building/104041006,724845,"Tartu maakond, Tartu linn, Tartu linn, Saekoja tn 34",Saekoja tn 34,"11101; 11212","Üksikelamu; Kahe korteriga elamu",Jah,"45"
EE00774777,"104042845",104042845,https://livekluster.ehr.ee/ui/ehr/v1/building/104042845,6500310,"Tartu maakond, Tartu linn, Tartu linn, Raua tn 21",Raua tn 21,"11101",Üksikelamu,Jah,"45"
EE00759424,"104026033",104026033,https://livekluster.ehr.ee/ui/ehr/v1/building/104026033,721323,"Tartu maakond, Tartu linn, Tartu linn, Raua tn 23",Raua tn 23,"11101",Üksikelamu,Jah,"45"
EE00748040,"104013880",104013880,https://livekluster.ehr.ee/ui/ehr/v1/building/104013880,723549,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 120",Kalevi tn 120,"11101",Üksikelamu,Jah,"45"
EE00774486,"104042523",104042523,https://livekluster.ehr.ee/ui/ehr/v1/building/104042523,722202,"Tartu maakond, Tartu linn, Tartu linn, Purde tn 33",Purde tn 33,"11101",Üksikelamu,Jah,"45"
EE00773142,"104041070",104041070,https://livekluster.ehr.ee/ui/ehr/v1/building/104041070,717987,"Tartu maakond, Tartu linn, Tartu linn, Kalevi tn 122",Kalevi tn 122,"11101",Üksikelamu,Jah,"45"
EE00757626,"104024102",104024102,https://livekluster.ehr.ee/ui/ehr/v1/building/104024102,719025,"Tartu maakond, Tartu linn, Tartu linn, Alasi tn 11",Alasi tn 11,"11101",Üksikelamu,Jah,"45"
EE00765322,"104032359",104032359,https://livekluster.ehr.ee/ui/ehr/v1/building/104032359,6126947,"Tartu maakond, Tartu linn, Tartu linn, Alasi tn 19",Alasi tn 19,"11101",Üksikelamu,Jah,"45"
EE00751244,"104017340",104017340,https://livekluster.ehr.ee/ui/ehr/v1/building/104017340,726790,"Tartu maakond, Tartu linn, Tartu linn, Sepikoja tn 16",Sepikoja tn 16,"11101",Üksikelamu,Jah,"45"
